path,main_contract_name,solc_version,trans_count
/home/yy/Dataset/mainnet/06/064ED8b48483b37C7A52b0167127057c1157EA15_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,105
/home/yy/Dataset/mainnet/e2/e217ff2701d545467ec54d877754b021dca433e5_Hellob.sol,Hellob,v0.4.26,356
/home/yy/Dataset/mainnet/4e/4e7bd88e3996f48e2a24d15e37ca4c02b4d134d2_SuperbloomToken.sol,SuperbloomToken,v0.4.26,3397
/home/yy/Dataset/mainnet/8b/8b9C35C79AF5319C70dd9A3E3850F368822ED64E_Dogetoken.sol,Dogetoken,v0.4.26,53
/home/yy/Dataset/mainnet/fb/fb282e249855af514a7dc42823a746506fd96165_CustomToken.sol,CustomToken,v0.4.26,148
/home/yy/Dataset/mainnet/74/740c184d7be5f503dd92135b9b30d828f60ea464_PeoplesPyramid.sol,PeoplesPyramid,v0.4.26,20
/home/yy/Dataset/mainnet/fc/Fc8268435eFe1A6f498eADbEE8ad67990282B791_SpooksterCoin.sol,SpooksterCoin,v0.4.26,7
/home/yy/Dataset/mainnet/0d/0Dae0a0d130F053fE4bbbec4927539E5f06d2684_PrymexPreICOCrowdsale.sol,PrymexPreICOCrowdsale,v0.4.26,19
/home/yy/Dataset/mainnet/d2/d282aaabc2b194ebba0da2b98ef1c9c66eb24931_EtherMango.sol,EtherMango,v0.4.26,67
/home/yy/Dataset/mainnet/e9/e947b388fbe682784170b62f2bd4665f9719a285_MyAdvancedToken.sol,MyAdvancedToken,v0.4.26,34
/home/yy/Dataset/mainnet/73/738d3dc8ed9c6b51d23d2247a123b3abe1153549_KHT.sol,KHT,v0.4.26,11
/home/yy/Dataset/mainnet/8a/8a4bc94944b2df58fc6d9cf108b8bd213df56972_XTRD.sol,XTRD,v0.4.26,156
/home/yy/Dataset/mainnet/da/da0b84a81662ec19ba06b8e902f22964dd69e13d_KRT.sol,KRT,v0.4.26,6
/home/yy/Dataset/mainnet/3d/3d259b5cf3e73bad40e9c1955d77faf3eb7a6876_DECVAULT.sol,DECVAULT,v0.4.26,409
/home/yy/Dataset/mainnet/3e/3e39a0c976866d9c3347c69191bed3386037be12_PoolOwners.sol,PoolOwners,v0.4.26,72
/home/yy/Dataset/mainnet/86/86e92c595de61fd22c0f0a0458c6eaa63d0b06ef_ChainBowToken.sol,ChainBowToken,v0.4.26,25
/home/yy/Dataset/mainnet/bd/bd4b50bbf385195c410a625681ff29d439ba61f3_EtheremonTrade.sol,EtheremonTrade,v0.4.26,3224
/home/yy/Dataset/mainnet/d4/d4ae0807740df6fbaa7a258907132a2ac8d52fbc_KEOSToken.sol,KEOSToken,v0.4.26,1648
/home/yy/Dataset/mainnet/61/61725f3db4004AFE014745B21DAb1E1677CC328b_DAXT.sol,DAXT,v0.4.26,2345
/home/yy/Dataset/mainnet/93/9363e6eadf5e307b96f26dfd94f355b95a0e2498_Vestoria.sol,Vestoria,v0.4.26,1482
/home/yy/Dataset/mainnet/cf/cf828fb7ff7948d738a3d5b664104720d30f8524_HPPOToken.sol,HPPOToken,v0.4.26,25
/home/yy/Dataset/mainnet/14/1418e621e5be75f2f79b7add3322ce8481f073b4_DataeumToken.sol,DataeumToken,v0.4.26,14
/home/yy/Dataset/mainnet/55/551d599a55b9080601c8f911e2327403014ca1ed_PixelsMain.sol,PixelsMain,v0.4.26,28
/home/yy/Dataset/mainnet/13/134a2b5b1a1e3f3c3c7cfed71000035a53d4d127_OPC.sol,OPC,v0.4.26,379
/home/yy/Dataset/mainnet/42/42bb7360743D862F6E71D4cE50249f46A59805a1_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,11
/home/yy/Dataset/mainnet/38/38c99e98171e70ba535eab1cfc91dcadaeb6f3e4_TOKToken.sol,TOKToken,v0.4.26,10
/home/yy/Dataset/mainnet/f8/f886313f213c198458eba7ae9329525e64eb763a_DecentralandInvite.sol,DecentralandInvite,v0.4.26,81
/home/yy/Dataset/mainnet/01/0198b0d6f20ba5ff8d32f6f2e1358896d5f01ec6_FoMo3Dshort.sol,FoMo3Dshort,v0.4.26,7
/home/yy/Dataset/mainnet/5a/5abfb7ba5d54a21d8b89d1d372f557756f3c6078_EasyPocketCoin.sol,EasyPocketCoin,v0.4.26,6
/home/yy/Dataset/mainnet/7c/7c85d043bde79c85Ef113a35793B8FB324991F3e_AceFund.sol,AceFund,v0.4.26,6
/home/yy/Dataset/mainnet/08/086d6c602e769599143637ca1f2d71d0e8db59ce_Pycoin.sol,Pycoin,v0.4.26,8
/home/yy/Dataset/mainnet/61/61bc0a3c3aec1e81dd5cad8caaa92d6f01f7787f_TokenERC20.sol,TokenERC20,v0.4.26,65
/home/yy/Dataset/mainnet/49/4933dea7ea497a87d41acc5d8048ac2d8e6cedfb_OrganizeFunds.sol,OrganizeFunds,v0.4.26,16
/home/yy/Dataset/mainnet/b2/B217cF9Ba6C0A87dE419e95435F722A6FB9b92e6_AddressProxy.sol,AddressProxy,v0.4.26,11
/home/yy/Dataset/mainnet/93/93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d_MiniMeToken.sol,MiniMeToken,v0.4.26,903
/home/yy/Dataset/mainnet/31/316ee6b10479576e908e5272458c789c3f4d2a47_DuanZiToken.sol,DuanZiToken,v0.4.26,344
/home/yy/Dataset/mainnet/d8/d84f5e007af2343fec41b4bf23941f84eafd595d_AcuteEthereumCloudMiningunion.sol,AcuteEthereumCloudMiningunion,v0.4.26,41
/home/yy/Dataset/mainnet/49/49f4b69fef86c82c8e936bfaf1b9e326bd1a20d0_ERH.sol,ERH,v0.4.26,23
/home/yy/Dataset/mainnet/a2/a2f44d258b1714463099205eeedbee2337b120b5_Proof.sol,Proof,v0.4.26,45
/home/yy/Dataset/mainnet/38/38957b95ba3da5329acd660debaac1e72fa5c2f1_MyERC721.sol,MyERC721,v0.4.26,1309
/home/yy/Dataset/mainnet/be/beeb655808e3bdb83b6998f09dfe1e0f2c66a9be_SwissCryptoExchange.sol,SwissCryptoExchange,v0.4.26,391
/home/yy/Dataset/mainnet/fc/fc5cda7a2ecdc31de3b060e988ddff7d000f66ed_Fifteen.sol,Fifteen,v0.4.26,47
/home/yy/Dataset/mainnet/8d/8d51efc43c810b7982e599f67e59ee27c46bcc25_FitToken.sol,FitToken,v0.4.26,133
/home/yy/Dataset/mainnet/a8/a8c97bded0f4b067f530ad1b339d8cf9ffe26efb_PEPEDOG3.sol,PEPEDOG3,v0.4.26,75
/home/yy/Dataset/mainnet/e7/e71ebc4639620be7383867352a5f2f7d12ec2545_FineArtCoin.sol,FineArtCoin,v0.4.26,180
/home/yy/Dataset/mainnet/55/550086ad7b116a51383aba32776ace09378ad010_ERC20Token.sol,ERC20Token,v0.4.26,122
/home/yy/Dataset/mainnet/e1/e15877e748ff8b920bfb3bfdaf8470e78a574399_Hourglass.sol,Hourglass,v0.4.26,7
/home/yy/Dataset/mainnet/64/648dfd99da4a32468c47f2aecd813c82c0884b85_ThankYouToken.sol,ThankYouToken,v0.4.26,8
/home/yy/Dataset/mainnet/71/71179af0e9d44a8299eb54c8c4eda226e8a93859_TokenERC20.sol,TokenERC20,v0.4.26,62
/home/yy/Dataset/mainnet/cc/cc1a13b76270a20a78f3bef434bdeb4a5eec6a31_ENJ.sol,ENJ,v0.4.26,10
/home/yy/Dataset/mainnet/07/070d026502014919ba0b80cb470ee461210185fe_LBCToken.sol,LBCToken,v0.4.26,11
/home/yy/Dataset/mainnet/96/96b0bf939d9460095c15251f71fda11e41dcbddb_MainToken.sol,MainToken,v0.4.26,2982
/home/yy/Dataset/mainnet/01/013fbaed9c80cc4422ff50d71f4dc622bc7c8ae2_SPARCPresale.sol,SPARCPresale,v0.4.26,269
/home/yy/Dataset/mainnet/74/74eb5767466e42999bf6e3f0595e774bfdeb21ac_ERC20Token.sol,ERC20Token,v0.4.26,220
/home/yy/Dataset/mainnet/e3/e3859fa2628c47bdd410172a6177fe7c7808cc83_CyclopDoge.sol,CyclopDoge,v0.4.26,11
/home/yy/Dataset/mainnet/30/303014ce11eed977b3fb26fe9ca9d2afe1ddcff7_SoundeonToken.sol,SoundeonToken,v0.4.26,10
/home/yy/Dataset/mainnet/ac/ac1ec693655caad71eade80094f69b2f7b82b483_EBLCreation.sol,EBLCreation,v0.4.26,221
/home/yy/Dataset/mainnet/25/25dd328e9226f9157269213bc07c19aa2589b6bf_TCSCCoin.sol,TCSCCoin,v0.4.26,27
/home/yy/Dataset/mainnet/73/7357720623b32a7cbe59ad266d0a42dc795a9d2a_CustomDealToken.sol,CustomDealToken,v0.4.26,9
/home/yy/Dataset/mainnet/37/378965e2a5d31f6f5fd029c1fc456caacb6d04b2_ApplicationQualityCoin.sol,ApplicationQualityCoin,v0.4.26,10
/home/yy/Dataset/mainnet/ff/ff2889840e5ebf9ae3e0615705a73ee13b2a390d_KAPcoin.sol,KAPcoin,v0.4.26,6
/home/yy/Dataset/mainnet/08/08cdcf9ba0a4b5667f5a59b78b60fbefb145e64c_WorldCupToken.sol,WorldCupToken,v0.4.26,7
/home/yy/Dataset/mainnet/48/482f35aba9FB3Dc1c4942Dacb29B9A22cB648482_NAST.sol,NAST,v0.4.26,47
/home/yy/Dataset/mainnet/d2/d2707cea59e2914bfc200d6188233309a6aece02_Token.sol,Token,v0.4.26,6
/home/yy/Dataset/mainnet/b8/B833f363ac418349c494bf11B4BA04aC84EE725e_DANSToken.sol,DANSToken,v0.4.26,9
/home/yy/Dataset/mainnet/79/79d2b4453b7103079134e1291f388cf4e76b6f22_TropicalDoge.sol,TropicalDoge,v0.4.26,7
/home/yy/Dataset/mainnet/95/95382ac82e886a367bac9e1e23beabe569bcfed8_SUREToken.sol,SUREToken,v0.4.26,17
/home/yy/Dataset/mainnet/c5/c544C2a4A0534F3a45d991D2e81A2806bd77b7F9_MainToken.sol,MainToken,v0.4.26,45
/home/yy/Dataset/mainnet/8a/8a96115b0FDc06aB845cf7D5196C80D8eBEC4130_Nikone.sol,Nikone,v0.4.26,104
/home/yy/Dataset/mainnet/df/df03d76ca6333f7dc412081df0c921f2614d2042_POKCC.sol,POKCC,v0.4.26,257
/home/yy/Dataset/mainnet/bc/bc37d05ed04d020de8fbc24305d4689459c0a140_KantrotechCoin1.sol,KantrotechCoin1,v0.4.26,121
/home/yy/Dataset/mainnet/50/50188d485742cc2c19c0290741db5eca2e27ad97_TokenVestingFactory.sol,TokenVestingFactory,v0.4.26,112
/home/yy/Dataset/mainnet/99/99dA01230F505df9EF9987F8529D875E954B0A81_JesusCrowdsale.sol,JesusCrowdsale,v0.4.26,155
/home/yy/Dataset/mainnet/bb/bbdd490cedaae9eefa847de919137ddbb7f551c7_SocialRemitToken.sol,SocialRemitToken,v0.4.26,13
/home/yy/Dataset/mainnet/9d/9d9223436ddd466fc247e9dbbd20207e640fef58_Token.sol,Token,v0.4.26,159418
/home/yy/Dataset/mainnet/2f/2f4d5e6b135bc28af5c8284bfb5705b79485399b_TokenERC20.sol,TokenERC20,v0.4.26,6
/home/yy/Dataset/mainnet/37/37ee85ca272da3e659e61fc409a46d5e9024cea9_ProofOfCryptoNick.sol,ProofOfCryptoNick,v0.4.26,6
/home/yy/Dataset/mainnet/f4/F46ede17c0bAb20d87Cd079a2632f71433A407b9_ICO.sol,ICO,v0.4.26,10603
/home/yy/Dataset/mainnet/ec/ec0592fe76f1407c8825908690d515a1c264a9b8_GeBitToken.sol,GeBitToken,v0.4.26,193
/home/yy/Dataset/mainnet/39/397c7f9c38e09b7024063e6879d45b58e5effdbf_Ethername.sol,Ethername,v0.4.26,826
/home/yy/Dataset/mainnet/8a/8a8cc09bf792e032174420590976a25907c6b32f_VRYCoin.sol,VRYCoin,v0.4.26,11
/home/yy/Dataset/mainnet/54/548d32216d01617452892ea360bfce9ce8dc9729_ChemistryCore.sol,ChemistryCore,v0.4.26,801
/home/yy/Dataset/mainnet/9a/9a376e31f1947c468ca904b4307c8970667e0ec2_EtheremonTradeData.sol,EtheremonTradeData,v0.4.26,9
/home/yy/Dataset/mainnet/0e/0e836f53cdd35339aca7a00477afed299299a141_Ecopay.sol,Ecopay,v0.4.26,9
/home/yy/Dataset/mainnet/6f/6f7ad850ef94320cb88f5ae66e5eb8244e81c949_x32323.sol,x32323,v0.4.26,37
/home/yy/Dataset/mainnet/48/48e8164721a9fa6bf8d26934099a4691d257598d_KBZToken.sol,KBZToken,v0.4.26,7
/home/yy/Dataset/mainnet/49/49bd2da75b1f7af1e4dfd6b1125fecde59dbec58_LKYToken.sol,LKYToken,v0.4.26,1329
/home/yy/Dataset/mainnet/75/7583d97f9540e1f9f03f7d799d562d514a564c84_PeonyToken.sol,PeonyToken,v0.4.26,30
/home/yy/Dataset/mainnet/83/8344a773a73d645f82d881616b3c458e685825f5_Ordient.sol,Ordient,v0.4.26,11
/home/yy/Dataset/mainnet/56/56f57384492c0f3d746199fac7e5b848363f9148_Crowdsale.sol,Crowdsale,v0.4.26,351
/home/yy/Dataset/mainnet/bf/bf8b9092e809de87932b28ffaa00d520b04359aa_GameChannel.sol,GameChannel,v0.4.26,690
/home/yy/Dataset/mainnet/dd/DDF1188445092aB37A5AD70E085f24F757d2E9cd_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,7
/home/yy/Dataset/mainnet/66/66bad545596fb17a0b4ebdc003a85def10e8f6ae_WikiToken.sol,WikiToken,v0.4.26,1209
/home/yy/Dataset/mainnet/ba/ba34edcd630a422b44b2d9016afec29b53220134_Bitnova.sol,Bitnova,v0.4.26,7
/home/yy/Dataset/mainnet/7c/7c6949901227d685d2fd06a3a01fb5dee8100b05_EtherCity.sol,EtherCity,v0.4.26,44
/home/yy/Dataset/mainnet/d0/d0a024e4b057024f941051dc19220a3bab4b5d45_RelexLife.sol,RelexLife,v0.4.26,1057
/home/yy/Dataset/mainnet/b4/b49814c571006e67f0e7f99b59cbf42ad0cbfc03_CryptoDivert.sol,CryptoDivert,v0.4.26,18
/home/yy/Dataset/mainnet/00/00fbe7398d9f0d53fbaef6e2f4c6ab0e7c31f5d7_UAPToken.sol,UAPToken,v0.4.26,12
/home/yy/Dataset/mainnet/9a/9abcf16f6685fe1f79168534b1d30056c90b8a8a_NetkillerToken.sol,NetkillerToken,v0.4.26,10
/home/yy/Dataset/mainnet/ed/ed023b117953fcfaa92150d3ebe3e987d19563ce_HeroTokenAuction.sol,HeroTokenAuction,v0.4.26,1279
/home/yy/Dataset/mainnet/44/443899c75543d4ae2221e6665a16a0a40d1cccff_F3DPLUS.sol,F3DPLUS,v0.4.26,25
/home/yy/Dataset/mainnet/87/877e3bba38f50e66963b729e3c7d7a59ba062d35_OKBGSToken.sol,OKBGSToken,v0.4.26,7
/home/yy/Dataset/mainnet/7d/7d3e20a0cde74e63de807ec0f036633b4c6ae9a3_CustomToken.sol,CustomToken,v0.4.26,66
/home/yy/Dataset/mainnet/82/82523590454895ed982e11ab2680c52c1604b83f_Refundable.sol,Refundable,v0.4.26,7
/home/yy/Dataset/mainnet/39/39988844713c6fa83fa4cff6faee99ac77df2d49_SEXNToken.sol,SEXNToken,v0.4.26,433
/home/yy/Dataset/mainnet/7c/7c4089bc771c2a7223ddb92d6306dff9e00e5f51_MysticInu.sol,MysticInu,v0.4.26,6
/home/yy/Dataset/mainnet/11/118d33a273c37c9a36a43a6ef71a7bec014a4d89_MainHub.sol,MainHub,v0.4.26,8
/home/yy/Dataset/mainnet/7d/7d42BbeEfDffB3726f2D26275EBbED3200E0DCf6_Token.sol,Token,v0.4.26,6
/home/yy/Dataset/mainnet/fd/fd45e61e085b3e7a1990a47828d757755b206eee_CoinParkToken.sol,CoinParkToken,v0.4.26,6751
/home/yy/Dataset/mainnet/1f/1f8e87aa0d8255a503d9f009f2e41a799b98706c_CryptaurDepository.sol,CryptaurDepository,v0.4.26,2266
/home/yy/Dataset/mainnet/46/46bfa7aeca8ab878fa27a6ff099ec31b204362a7_CDCCoin.sol,CDCCoin,v0.4.26,28
/home/yy/Dataset/mainnet/0b/0b19dc8df2f75ae40c10c871ab95e3bfbe98fb5c_Getether.sol,Getether,v0.4.26,55
/home/yy/Dataset/mainnet/07/07d375461b9544bfce4ca156b2b8bb82cfecbabe_TheXProtocol.sol,TheXProtocol,v0.4.26,6
/home/yy/Dataset/mainnet/24/248470c776023ee14f984a5c694287298893ca01_FSHN.sol,FSHN,v0.4.26,20
/home/yy/Dataset/mainnet/fe/fe2c92773c96b9e2818603258434cc7966d48af8_FairDistributionToken.sol,FairDistributionToken,v0.4.26,412
/home/yy/Dataset/mainnet/a0/a098b19a330ee813df9a97085465b9bdd865b7b4_AICC.sol,AICC,v0.4.26,8
/home/yy/Dataset/mainnet/1b/1bf63aca0124c9617d99c13ec3c279ff3e76f467_CNYTokenPlus.sol,CNYTokenPlus,v0.4.26,9
/home/yy/Dataset/mainnet/b3/b30a38fae3730863b5a17a7d5d935065f96e9552_TeamTokenDistribution.sol,TeamTokenDistribution,v0.4.26,76
/home/yy/Dataset/mainnet/a9/a9e3440d5c64e99c77410ec4b15746b835add59e_CryptoZoo.sol,CryptoZoo,v0.4.26,3866
/home/yy/Dataset/mainnet/66/667b7a99d6912ec21c242f4410d86626c8b9416d_MemeAwards2018.sol,MemeAwards2018,v0.4.26,28
/home/yy/Dataset/mainnet/3c/3c4c1bc1e2539d5948b6e75bf2fbe37e1e0ed05c_GotecoinToken.sol,GotecoinToken,v0.4.26,9
/home/yy/Dataset/mainnet/94/94a680de406791eb761c6d817b931a11e39b48a0_LifeBankerCoin.sol,LifeBankerCoin,v0.4.26,7
/home/yy/Dataset/mainnet/48/488fb41f8d05453d9b9a07dfcb559f5461b8734f_medibitICO.sol,medibitICO,v0.4.26,221
/home/yy/Dataset/mainnet/a8/A8Ff79ae4D596341915C93DFC26fC3B5BC96b743_TravelZediToken.sol,TravelZediToken,v0.4.26,57
/home/yy/Dataset/mainnet/32/323eb855d59f07db88c9ce18ec08939c7c45828b_Etherboard.sol,Etherboard,v0.4.26,13
/home/yy/Dataset/mainnet/63/6381947999a27896e4125ffba9160646dbe4accb_UKTToken.sol,UKTToken,v0.4.26,163
/home/yy/Dataset/mainnet/d0/d082e9e4f9b39bad6103c330292a7b219bf3b740_BIBToken.sol,BIBToken,v0.4.26,26
/home/yy/Dataset/mainnet/a8/a85924729e6d65fcd23d8c7fcfb7065b709fff30_Etherpixels.sol,Etherpixels,v0.4.26,22
/home/yy/Dataset/mainnet/3d/3d0aa3ed200e472498a869ea263c3d87279393a1_AmbrosusSale.sol,AmbrosusSale,v0.4.26,21
/home/yy/Dataset/mainnet/c5/c5f2e51b360712c8856cce3052a3358c31652061_Insureum.sol,Insureum,v0.4.26,116
/home/yy/Dataset/mainnet/69/69d2779533a4d2c780639713558b2cc98c46a9b7_VNT.sol,VNT,v0.4.26,4831
/home/yy/Dataset/mainnet/fa/faa4fa6775dfc1b16dd28bb7a3f70da009c992eb_Game.sol,Game,v0.4.26,10
/home/yy/Dataset/mainnet/65/6538e70ac382d2026e9e5f2e2c8b22d580ea9f1d_BDragon.sol,BDragon,v0.4.26,12
/home/yy/Dataset/mainnet/f6/f6c1a0c86f3343a43001340b230de6272626b898_ENBToken.sol,ENBToken,v0.4.26,5375
/home/yy/Dataset/mainnet/b7/b7318cb13c10e44f38d4f0ded5f875c64f878f58_StudToken.sol,StudToken,v0.4.26,26
/home/yy/Dataset/mainnet/60/60aff542ea64a2c8576707ac9ec150b6829ff808_TokenERC20.sol,TokenERC20,v0.4.26,12
/home/yy/Dataset/mainnet/38/38d2b12a3f649ef54c9c0819af9e0ab4a636812c_AllThingsTokens.sol,AllThingsTokens,v0.4.26,10
/home/yy/Dataset/mainnet/b7/b7ade180e00237ce27845a0afc4986b852d443b8_HeliumNetwork.sol,HeliumNetwork,v0.4.26,6
/home/yy/Dataset/mainnet/2c/2cf843901efe9aaa8fd9fa86dcb64e1293370ad5_SUAPPToken.sol,SUAPPToken,v0.4.26,6
/home/yy/Dataset/mainnet/fc/fCCfEec6e08024465A031b994778ccd0A847f047_ERC20Standard.sol,ERC20Standard,v0.4.26,27
/home/yy/Dataset/mainnet/a5/a52d89b535b68e955a516a49c5fa3f6f501ead6e_PChannel.sol,PChannel,v0.4.26,27
/home/yy/Dataset/mainnet/b1/b18cbdd2feb82472fb1de4f2932cc82ad63fca58_Bet0xgame.sol,Bet0xgame,v0.4.26,8
/home/yy/Dataset/mainnet/99/99d439455991f7f4885f20c634c9a31918d366e5_RexToken.sol,RexToken,v0.4.26,1044
/home/yy/Dataset/mainnet/3e/3e716a958c185f2ba10f5951566bea740f4e892e_DiverseCurrencyCirculationEcosystem.sol,DiverseCurrencyCirculationEcosystem,v0.4.26,191
/home/yy/Dataset/mainnet/99/99092a458b405fb8c06c5a3aa01cffd826019568_XRT.sol,XRT,v0.4.26,7794
/home/yy/Dataset/mainnet/02/02f2d4a04e6e01ace88bd2cd632875543b2ef577_CustomToken.sol,CustomToken,v0.4.26,4182
/home/yy/Dataset/mainnet/7e/7e7e645e9121dddaf87d0434feb9f113d1dbbb41_StrongHold.sol,StrongHold,v0.4.26,3985
/home/yy/Dataset/mainnet/91/913c80a2f8464df8d5ff272d42ef08f920123d3f_Criptohubcoin.sol,Criptohubcoin,v0.4.26,7593
/home/yy/Dataset/mainnet/94/94E3076dF360518d61CD3B13787A202dFfcf63Dc_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,24
/home/yy/Dataset/mainnet/08/08a2246DCB48DB6a5a9e1F6bC082752FCEDdD106_City.sol,City,v0.4.26,10068
/home/yy/Dataset/mainnet/d0/d0955bd45d5eef5bedce84a3471c825288a14b01_RTB1.sol,RTB1,v0.4.26,417
/home/yy/Dataset/mainnet/9b/9b0774d09bab5d76dd2947024dde6febde28cb4f_ElpisToken.sol,ElpisToken,v0.4.26,15
/home/yy/Dataset/mainnet/62/628a419592d62cbde91e8d584ee8dae753f973ad_Spud3D.sol,Spud3D,v0.4.26,326
/home/yy/Dataset/mainnet/4c/4C4543Cc519bD78167137E95df55470dEB3a44Bf_CrowdsaleTokenExt.sol,CrowdsaleTokenExt,v0.4.26,6
/home/yy/Dataset/mainnet/08/08e4f70109ccc5135f50cc359d24cb7686247df4_Unidirectional.sol,Unidirectional,v0.4.26,2724
/home/yy/Dataset/mainnet/5f/5fcefcc9f8cd628b863d7b432a7277e5cedc4204_Scanetchain.sol,Scanetchain,v0.4.26,8
/home/yy/Dataset/mainnet/1d/1d38b2f0329568ad8730b1970905e4978c16b7ff_CustomToken.sol,CustomToken,v0.4.26,63
/home/yy/Dataset/mainnet/cf/cf5a08af322e52bee93861341f7bd90eb3d65aa3_HeavyLitecoin.sol,HeavyLitecoin,v0.4.26,175
/home/yy/Dataset/mainnet/70/70f823ed7643fd7a26fdf8753827d31c16374fde_CustomToken.sol,CustomToken,v0.4.26,262
/home/yy/Dataset/mainnet/f7/f7626cd230b5a4d7df4d2663c3f06778b4579ebe_SocialNote.sol,SocialNote,v0.4.26,191
/home/yy/Dataset/mainnet/41/41bd2dac002b683de9f69c4961ee3beb39590639_EtherBrosMaker.sol,EtherBrosMaker,v0.4.26,21
/home/yy/Dataset/mainnet/eb/eb96f4caaea05e69f41c25ae42b58ffff7df628d_EONToken.sol,EONToken,v0.4.26,15252
/home/yy/Dataset/mainnet/6e/6ec141ade822d7ccaaaef08a5370dcdcb21f6a14_MainToken.sol,MainToken,v0.4.26,15
/home/yy/Dataset/mainnet/9e/9e8e093cb87c61755ade785cb32212aa90da680e_DreamX.sol,DreamX,v0.4.26,22
/home/yy/Dataset/mainnet/d0/d091eb3a1cbb2182d1b98435be25bbaf89746540_TokenERC20.sol,TokenERC20,v0.4.26,41
/home/yy/Dataset/mainnet/f0/f054d4bab1cd5726756cf5417565fd446255b279_SwissTrustToken.sol,SwissTrustToken,v0.4.26,11
/home/yy/Dataset/mainnet/06/06f726f750dd2a140a3f3bbe1fa58b624b361a33_RajTestICO.sol,RajTestICO,v0.4.26,16
/home/yy/Dataset/mainnet/17/17fD666fa0784885fa1AFEc8AC624d9b7e72B752_FLiK.sol,FLiK,v0.4.26,4624
/home/yy/Dataset/mainnet/c7/c72678b233db51ff01a6725c21a323a98096cfa1_EthPiranha.sol,EthPiranha,v0.4.26,285
/home/yy/Dataset/mainnet/2a/2a894c6204b2f99969bb39d16579001005a62492_EnaToken.sol,EnaToken,v0.4.26,7
/home/yy/Dataset/mainnet/42/4209f9bbb4e4dd48dbd84701fcaaab1d492b5a05_DataEquip.sol,DataEquip,v0.4.26,11780
/home/yy/Dataset/mainnet/5a/5afd842dc2d4dc11fff43d3ac7cc58b6153ded2c_TrumpFarmer.sol,TrumpFarmer,v0.4.26,44
/home/yy/Dataset/mainnet/d0/D0E858368D0Bc574aB25fAaA7e79bA4a7539C5b3_BitGCoin.sol,BitGCoin,v0.4.26,9
/home/yy/Dataset/mainnet/a3/a357d572b77d321a9be38f9c9080fc26f16ef340_NuMoneyCoin.sol,NuMoneyCoin,v0.4.26,7
/home/yy/Dataset/mainnet/60/602454de8fffae1ad6bdcd58f2a6e98f92bc63ec_Refundable.sol,Refundable,v0.4.26,36
/home/yy/Dataset/mainnet/03/0371a82e4a9d0a4312f3ee2ac9c6958512891372_BurnableCrowdsaleToken.sol,BurnableCrowdsaleToken,v0.4.26,10882
/home/yy/Dataset/mainnet/73/73b29c2a2dd1c18fe95cc43f67e5d202651794fe_VestingWallet.sol,VestingWallet,v0.4.26,151
/home/yy/Dataset/mainnet/82/8200341ffa058a4b2fa5bef16c8cca0330d529ed_CryptocarToken.sol,CryptocarToken,v0.4.26,1644
/home/yy/Dataset/mainnet/0b/0bfdfd1c395cb7b03be563cba18a40c97faa0350_TCPC.sol,TCPC,v0.4.26,17
/home/yy/Dataset/mainnet/4c/4c84949b55f21a376dba12e732958ede8b033b0e_TokenVesting.sol,TokenVesting,v0.4.26,72
/home/yy/Dataset/mainnet/dc/dc7c743110ec689d82f050302319ae27af84f8fa_PanmunjomDeclaration.sol,PanmunjomDeclaration,v0.4.26,30
/home/yy/Dataset/mainnet/9a/9afa7e446e5393e50277af6baefa92b2bdf66850_GAME.sol,GAME,v0.4.26,10
/home/yy/Dataset/mainnet/21/211238ddea3cd78e2def070e62d405d9eea45857_PXToken.sol,PXToken,v0.4.26,40
/home/yy/Dataset/mainnet/3f/3f7a7fe9b5304042d179deadf2521ea12d97a5c7_KulapDex.sol,KulapDex,v0.4.26,105
/home/yy/Dataset/mainnet/1c/1cefab2aba9728c74faac4ccd0e312820bcb6ccf_Migrations.sol,Migrations,v0.4.26,17
/home/yy/Dataset/mainnet/4a/4a1af8451fa15cd9e7c9e6ce14d4611b08053052_standardERC20.sol,standardERC20,v0.4.26,10
/home/yy/Dataset/mainnet/4d/4d98ed286b4016b50bc4a09165577d71a40d737b_ETHTest01Token.sol,ETHTest01Token,v0.4.26,93
/home/yy/Dataset/mainnet/7a/7a1bbc9a25f8224cad23e2888775ab8b61c8894f_KMHToken.sol,KMHToken,v0.4.26,20
/home/yy/Dataset/mainnet/57/57f3f9c43081660e0130b3fdb54aa805d91fa00e_SixStandardToken.sol,SixStandardToken,v0.4.26,8
/home/yy/Dataset/mainnet/ec/ec2c57aa0c77ebb5ff3b85a8ac964087ca295c92_Griddeth.sol,Griddeth,v0.4.26,131
/home/yy/Dataset/mainnet/ba/ba74e64187bc8458ff6fb02a31d21b268f39f32d_CircusToken.sol,CircusToken,v0.4.26,225
/home/yy/Dataset/mainnet/b7/b71af6387e4e60e185c754574cefdba9339b145e_MLQD.sol,MLQD,v0.4.26,105
/home/yy/Dataset/mainnet/2e/2e14a14c533ac872d52c8d9341a94c121e1ca220_Token.sol,Token,v0.4.26,11
